,open,high,low,close,volume
2018-10-10 19:15:00+00:00,220.41,220.79,219.55,219.84,52089
2018-10-10 19:20:00+00:00,219.88,220.48,219.65,220.26,71129
2018-10-10 19:25:00+00:00,220.26,220.94,219.72,220.94,48296
2018-10-10 19:30:00+00:00,220.849,220.86,220.11,220.23,39886
2018-10-10 19:35:00+00:00,220.22,220.3,219.37,219.59,75875
2018-10-10 19:40:00+00:00,219.52,219.52,218.52,219.06,66819
2018-10-10 19:45:00+00:00,218.98,219.22,218.3,219.039,99863
2018-10-10 19:50:00+00:00,219.0,219.0,216.88,217.01,123205
2018-10-10 19:55:00+00:00,216.99,217.14,216.05,216.48,161310
2018-10-10 20:00:00+00:00,215.95,215.95,215.95,215.95,1000
2018-10-10 20:50:00+00:00,215.3,215.3,215.15,215.15,765
2018-10-10 21:35:00+00:00,214.87,214.9,214.87,214.9,202
2018-10-10 21:40:00+00:00,214.94,214.94,214.94,214.94,200
2018-10-10 22:05:00+00:00,215.01,215.01,215.01,215.01,367
2018-10-11 12:10:00+00:00,213.25,213.32,213.25,213.32,858
2018-10-11 12:20:00+00:00,213.84,213.84,213.69,213.69,377
2018-10-11 12:30:00+00:00,215.24,215.32,215.12,215.12,827
2018-10-11 12:35:00+00:00,215.29,215.29,215.23,215.23,300
2018-10-11 12:40:00+00:00,214.79,214.79,214.49,214.49,519
2018-10-11 12:45:00+00:00,214.51,214.51,214.51,214.51,168
2018-10-11 13:05:00+00:00,215.49,216.47,215.49,216.43,545
2018-10-11 13:15:00+00:00,215.63,215.63,215.63,215.63,109
2018-10-11 13:20:00+00:00,215.39,215.43,215.334,215.43,445
2018-10-11 13:25:00+00:00,215.85,215.9,214.51,214.51,1083
2018-10-11 13:30:00+00:00,214.52,216.28,212.83,214.66,125891
2018-10-11 13:35:00+00:00,214.81,215.03,213.25,213.34,73692
2018-10-11 13:40:00+00:00,213.34,214.37,212.97,214.09,81169
2018-10-11 13:45:00+00:00,213.98,217.56,213.64,217.54,109161
2018-10-11 13:50:00+00:00,217.53,218.4,216.95,218.21,142829
2018-10-11 13:55:00+00:00,218.34,219.45,217.71,219.28,104637
2018-10-11 14:00:00+00:00,219.21,219.474,218.15,218.21,112870
2018-10-11 14:05:00+00:00,218.34,218.365,217.24,218.09,67619
2018-10-11 14:10:00+00:00,218.11,218.18,216.83,217.3,51993
2018-10-11 14:15:00+00:00,217.07,217.22,215.61,216.12,69572
2018-10-11 14:20:00+00:00,216.12,216.63,215.87,215.87,49916
2018-10-11 14:25:00+00:00,215.9,217.24,215.9,217.23,26888
2018-10-11 14:30:00+00:00,217.14,217.95,216.71,216.89,48969
2018-10-11 14:35:00+00:00,216.9,217.64,216.62,217.055,35624
2018-10-11 14:40:00+00:00,216.94,217.36,216.61,216.82,25546
2018-10-11 14:45:00+00:00,216.79,217.01,216.09,216.21,48619
2018-10-11 14:50:00+00:00,216.13,216.66,215.75,216.16,60972
2018-10-11 14:55:00+00:00,216.2,216.94,216.12,216.3,29231
2018-10-11 15:00:00+00:00,216.28,216.4,214.42,214.58,59109
2018-10-11 15:05:00+00:00,214.63,215.68,214.63,215.1,48614
2018-10-11 15:10:00+00:00,215.06,215.19,214.0,214.27,73827
2018-10-11 15:15:00+00:00,214.22,215.35,214.05,215.06,63478
2018-10-11 15:20:00+00:00,215.13,216.07,215.12,215.76,33265
2018-10-11 15:25:00+00:00,215.72,216.2,215.47,215.72,36404
2018-10-11 15:30:00+00:00,215.82,215.82,214.73,215.56,28733
2018-10-11 15:35:00+00:00,215.62,215.62,214.69,215.17,30765
2018-10-11 15:40:00+00:00,215.24,216.44,215.24,216.42,40469
2018-10-11 15:45:00+00:00,216.42,217.62,216.13,217.62,51344
2018-10-11 15:50:00+00:00,217.62,218.03,216.97,217.07,54865
2018-10-11 15:55:00+00:00,217.26,217.41,216.56,216.75,32964
2018-10-11 16:00:00+00:00,216.76,217.15,216.42,216.9,24129
2018-10-11 16:05:00+00:00,216.94,217.15,216.31,216.36,28287
2018-10-11 16:10:00+00:00,216.4,217.26,216.4,217.17,27225
2018-10-11 16:15:00+00:00,217.18,217.87,217.13,217.77,79532
2018-10-11 16:20:00+00:00,217.83,218.77,217.82,218.72,55901
2018-10-11 16:25:00+00:00,218.69,218.75,217.71,217.73,30905
2018-10-11 16:30:00+00:00,217.65,218.06,217.55,217.64,28422
2018-10-11 16:35:00+00:00,217.67,217.91,216.83,216.99,46556
2018-10-11 16:40:00+00:00,216.93,217.43,216.92,217.15,35223
2018-10-11 16:45:00+00:00,217.16,217.22,216.41,216.75,31494
2018-10-11 16:50:00+00:00,216.73,217.06,216.25,216.84,21804
2018-10-11 16:55:00+00:00,216.95,217.19,216.57,216.96,17696
2018-10-11 17:00:00+00:00,216.93,216.93,215.9,215.95,32270
2018-10-11 17:05:00+00:00,215.961,216.55,215.961,216.34,24777
2018-10-11 17:10:00+00:00,216.34,217.22,216.04,217.12,26447
2018-10-11 17:15:00+00:00,217.19,217.72,217.061,217.46,26980
2018-10-11 17:20:00+00:00,217.5,217.68,217.051,217.08,23507
2018-10-11 17:25:00+00:00,217.06,217.53,217.0,217.53,23766
2018-10-11 17:30:00+00:00,217.54,218.0,217.19,217.26,18811
2018-10-11 17:35:00+00:00,217.29,217.46,216.98,217.46,20678
2018-10-11 17:40:00+00:00,217.46,217.62,216.71,217.07,24540
2018-10-11 17:45:00+00:00,217.07,217.07,216.41,216.45,20815
2018-10-11 17:50:00+00:00,216.45,216.45,215.8,216.35,24410
2018-10-11 17:55:00+00:00,216.37,217.12,216.2,217.12,20650
2018-10-11 18:00:00+00:00,217.03,217.05,216.36,216.92,21199
2018-10-11 18:05:00+00:00,216.95,217.01,216.32,216.38,20577
2018-10-11 18:10:00+00:00,216.38,216.51,215.26,215.7,36669
2018-10-11 18:15:00+00:00,215.67,215.98,215.23,215.94,20984
2018-10-11 18:20:00+00:00,215.78,216.55,215.64,215.65,27626
2018-10-11 18:25:00+00:00,215.62,216.34,215.21,215.91,30165
2018-10-11 18:30:00+00:00,215.85,215.85,215.34,215.35,23674
2018-10-11 18:35:00+00:00,215.33,215.33,214.48,214.81,65233
2018-10-11 18:40:00+00:00,214.73,214.78,213.41,213.41,56226
2018-10-11 18:45:00+00:00,213.45,213.85,212.32,213.56,119138
2018-10-11 18:50:00+00:00,213.25,214.65,213.25,214.07,58188
2018-10-11 18:55:00+00:00,214.04,214.19,213.17,213.81,41024
2018-10-11 19:00:00+00:00,213.8,214.77,213.37,214.74,51239
2018-10-11 19:05:00+00:00,214.74,214.77,213.87,214.02,40562
2018-10-11 19:10:00+00:00,214.0,215.29,213.5,215.04,48921
2018-10-11 19:15:00+00:00,214.97,217.36,214.95,217.36,56653
2018-10-11 19:20:00+00:00,217.1,217.7,216.631,217.47,54580
2018-10-11 19:25:00+00:00,217.41,217.48,216.36,216.74,43371
2018-10-11 19:30:00+00:00,216.69,217.49,216.05,216.83,50738
2018-10-11 19:35:00+00:00,216.77,216.98,215.72,216.75,48915
2018-10-11 19:40:00+00:00,216.7,216.73,215.59,215.75,57603
2018-10-11 19:45:00+00:00,215.67,216.19,214.48,214.48,80954
2018-10-11 19:50:00+00:00,214.42,215.79,214.19,215.13,135333
2018-10-11 19:55:00+00:00,215.12,215.84,214.27,214.48,189914
2018-10-12 12:55:00+00:00,218.73,218.73,218.73,218.73,100
2018-10-12 13:10:00+00:00,219.5,219.68,219.5,219.68,1000
2018-10-12 13:15:00+00:00,219.82,219.82,219.8,219.8,220
2018-10-12 13:20:00+00:00,219.65,219.65,219.61,219.61,200
2018-10-12 13:25:00+00:00,220.72,220.72,220.5,220.56,2300
2018-10-12 13:30:00+00:00,220.42,221.8,220.02,220.79,120512
2018-10-12 13:35:00+00:00,220.59,221.62,220.42,221.05,99554
2018-10-12 13:40:00+00:00,221.06,221.06,219.82,219.84,80365
2018-10-12 13:45:00+00:00,220.05,220.71,219.81,220.68,65921
2018-10-12 13:50:00+00:00,220.7,220.82,219.85,220.23,68313
2018-10-12 13:55:00+00:00,220.24,220.94,220.11,220.79,51116
2018-10-12 14:00:00+00:00,220.72,222.03,220.57,222.03,64329
2018-10-12 14:05:00+00:00,222.02,222.08,221.45,221.92,64608
2018-10-12 14:10:00+00:00,221.94,222.25,221.13,221.2,73782
2018-10-12 14:15:00+00:00,221.23,221.41,220.72,220.76,56765
2018-10-12 14:20:00+00:00,220.78,221.15,220.4,220.85,52839
2018-10-12 14:25:00+00:00,220.86,220.86,220.27,220.31,36374
2018-10-12 14:30:00+00:00,220.31,220.84,220.24,220.81,33954
2018-10-12 14:35:00+00:00,220.82,221.44,220.7,221.22,36598
2018-10-12 14:40:00+00:00,221.23,221.38,220.91,221.34,30893
2018-10-12 14:45:00+00:00,221.37,221.42,220.64,220.68,112280
2018-10-12 14:50:00+00:00,220.67,221.25,220.65,220.99,36366
2018-10-12 14:55:00+00:00,220.99,220.99,220.1,220.22,45710
2018-10-12 15:00:00+00:00,220.2,220.62,220.08,220.165,40289
2018-10-12 15:05:00+00:00,220.16,220.55,219.98,220.51,31051
2018-10-12 15:10:00+00:00,220.55,220.8,220.34,220.62,34029
2018-10-12 15:15:00+00:00,220.62,220.67,220.23,220.31,26243
2018-10-12 15:20:00+00:00,220.34,220.71,220.18,220.29,29512
2018-10-12 15:25:00+00:00,220.4,220.53,219.85,220.11,31227
2018-10-12 15:30:00+00:00,220.08,220.08,219.41,219.89,45953
2018-10-12 15:35:00+00:00,219.88,219.88,219.16,219.32,38663
2018-10-12 15:40:00+00:00,219.32,219.38,218.58,218.74,48650
2018-10-12 15:45:00+00:00,218.75,218.87,218.02,218.83,40152
2018-10-12 15:50:00+00:00,218.87,219.22,218.65,218.9,19917
2018-10-12 15:55:00+00:00,219.03,219.46,218.75,219.07,14399
2018-10-12 16:00:00+00:00,219.02,219.28,218.32,218.48,27460
2018-10-12 16:05:00+00:00,218.53,218.785,218.2,218.72,22033
2018-10-12 16:10:00+00:00,218.71,219.13,218.39,219.1,14733
2018-10-12 16:15:00+00:00,218.99,219.07,218.55,218.69,13767
2018-10-12 16:20:00+00:00,218.64,218.99,218.43,218.99,13669
2018-10-12 16:25:00+00:00,219.02,219.04,218.3,218.7,21074
2018-10-12 16:30:00+00:00,218.65,219.0,218.45,218.92,18133
2018-10-12 16:35:00+00:00,218.9,218.9,218.13,218.22,24300
2018-10-12 16:40:00+00:00,218.17,218.43,217.22,217.3,52548
2018-10-12 16:45:00+00:00,217.335,217.45,216.84,216.97,48462
2018-10-12 16:50:00+00:00,217.03,218.15,216.94,218.06,23578
2018-10-12 16:55:00+00:00,218.08,218.64,217.82,218.6,24134
2018-10-12 17:00:00+00:00,218.53,219.4,218.25,219.32,25144
2018-10-12 17:05:00+00:00,219.43,219.92,219.08,219.63,28384
2018-10-12 17:10:00+00:00,219.7,219.89,219.1,219.21,25934
2018-10-12 17:15:00+00:00,219.33,219.52,218.675,218.72,19056
2018-10-12 17:20:00+00:00,218.69,219.09,218.53,219.02,23128
2018-10-12 17:25:00+00:00,219.05,219.21,218.44,218.45,22202
2018-10-12 17:30:00+00:00,218.43,218.43,218.0,218.17,15152
2018-10-12 17:35:00+00:00,218.1,218.1,217.71,218.07,33066
2018-10-12 17:40:00+00:00,218.0,218.5,217.8,218.44,19787
2018-10-12 17:45:00+00:00,218.42,219.23,218.42,219.13,16371
2018-10-12 17:50:00+00:00,219.11,219.11,218.4,218.89,15050
2018-10-12 17:55:00+00:00,218.85,218.97,218.41,218.58,41597
2018-10-12 18:00:00+00:00,218.77,218.77,218.04,218.37,19219
2018-10-12 18:05:00+00:00,218.36,218.84,218.13,218.3,24503
2018-10-12 18:10:00+00:00,218.26,218.27,217.47,217.6,17491
2018-10-12 18:15:00+00:00,217.46,218.585,217.46,218.42,13448
2018-10-12 18:20:00+00:00,218.53,218.75,217.97,218.33,11611
2018-10-12 18:25:00+00:00,218.38,219.16,218.15,219.13,11433
2018-10-12 18:30:00+00:00,219.15,219.17,218.16,218.28,14201
2018-10-12 18:35:00+00:00,218.41,218.8,218.35,218.55,13432
2018-10-12 18:40:00+00:00,218.72,218.78,218.21,218.43,13587
2018-10-12 18:45:00+00:00,218.44,218.78,218.34,218.64,13907
2018-10-12 18:50:00+00:00,218.64,219.77,218.6,219.73,19369
2018-10-12 18:55:00+00:00,219.73,220.11,219.5,219.76,32959
2018-10-12 19:00:00+00:00,219.79,220.0,219.46,219.885,26083
2018-10-12 19:05:00+00:00,219.9,220.17,219.65,220.05,26779
2018-10-12 19:10:00+00:00,220.06,220.45,220.05,220.29,29159
2018-10-12 19:15:00+00:00,220.23,220.34,219.98,220.12,21392
2018-10-12 19:20:00+00:00,220.14,220.68,220.1,220.61,22219
2018-10-12 19:25:00+00:00,220.6,220.99,220.6,220.79,44452
2018-10-12 19:30:00+00:00,220.79,220.95,220.49,220.89,33854
2018-10-12 19:35:00+00:00,220.88,220.9,220.44,220.75,33027
2018-10-12 19:40:00+00:00,220.74,221.5,220.72,221.5,48533
2018-10-12 19:45:00+00:00,221.51,221.83,221.22,221.81,66130
2018-10-12 19:50:00+00:00,222.01,222.52,221.82,222.38,519212
2018-10-12 19:55:00+00:00,222.36,222.88,222.1,222.11,194664
2018-10-15 11:30:00+00:00,221.23,221.23,221.23,221.23,100
2018-10-15 13:10:00+00:00,220.94,220.94,220.94,220.94,148
2018-10-15 13:15:00+00:00,220.75,220.75,220.75,220.75,100
2018-10-15 13:25:00+00:00,220.9,221.0,220.9,221.0,900
2018-10-15 13:30:00+00:00,221.06,221.83,220.31,220.42,42863
2018-10-15 13:35:00+00:00,220.4,220.74,219.58,219.6,55194
2018-10-15 13:40:00+00:00,219.58,220.28,219.5,219.78,56961
2018-10-15 13:45:00+00:00,219.76,220.42,219.59,219.8,58580
2018-10-15 13:50:00+00:00,219.8,219.88,218.93,219.02,47714
2018-10-15 13:55:00+00:00,218.99,219.64,218.73,219.12,46495
2018-10-15 14:00:00+00:00,219.13,219.3,217.93,218.24,80879
2018-10-15 14:05:00+00:00,218.22,218.63,218.06,218.43,52429
2018-10-15 14:10:00+00:00,218.39,218.96,218.04,218.1,44809
2018-10-15 14:15:00+00:00,218.06,218.44,217.77,217.98,41117
2018-10-15 14:20:00+00:00,218.24,218.82,217.97,218.74,23340
2018-10-15 14:25:00+00:00,218.72,219.42,218.67,219.08,29284
2018-10-15 14:30:00+00:00,219.05,219.74,218.93,219.65,24607
2018-10-15 14:35:00+00:00,219.66,220.03,219.59,219.83,31778
2018-10-15 14:40:00+00:00,219.84,219.96,219.39,219.39,23945
2018-10-15 14:45:00+00:00,219.46,219.46,218.38,218.65,30408
2018-10-15 14:50:00+00:00,218.73,219.05,218.53,218.85,25905
2018-10-15 14:55:00+00:00,218.85,219.3,218.82,219.16,28544
2018-10-15 15:00:00+00:00,219.25,219.38,218.62,218.71,25265
2018-10-15 15:05:00+00:00,218.72,219.55,218.72,219.43,22874
2018-10-15 15:10:00+00:00,219.45,220.04,219.325,219.63,25464
2018-10-15 15:15:00+00:00,219.7,219.92,219.27,219.31,21382
2018-10-15 15:20:00+00:00,219.32,219.59,219.22,219.43,25668
2018-10-15 15:25:00+00:00,219.47,220.04,219.04,219.83,29661
2018-10-15 15:30:00+00:00,219.88,219.99,219.3,219.32,21621
2018-10-15 15:35:00+00:00,219.39,219.46,219.13,219.24,29378
2018-10-15 15:40:00+00:00,219.31,219.38,219.0,219.23,36721
2018-10-15 15:45:00+00:00,219.15,219.26,218.61,218.72,25351
2018-10-15 15:50:00+00:00,218.76,218.87,218.01,218.01,29293
2018-10-15 15:55:00+00:00,218.03,218.24,217.91,218.11,21807
2018-10-15 16:00:00+00:00,218.08,218.08,217.5,217.98,33290
2018-10-15 16:05:00+00:00,218.0,218.2,217.79,217.86,16078
2018-10-15 16:10:00+00:00,217.82,217.911,217.29,217.66,22199
2018-10-15 16:15:00+00:00,217.66,218.12,217.53,217.96,18662
2018-10-15 16:20:00+00:00,218.01,218.48,217.84,218.44,16481
2018-10-15 16:25:00+00:00,218.42,218.52,218.19,218.52,15601
2018-10-15 16:30:00+00:00,218.54,218.87,218.25,218.76,17038
2018-10-15 16:35:00+00:00,218.76,218.85,218.47,218.54,18323
2018-10-15 16:40:00+00:00,218.53,218.55,218.16,218.44,17769
2018-10-15 16:45:00+00:00,218.57,218.63,218.18,218.56,14574
2018-10-15 16:50:00+00:00,218.57,218.89,218.51,218.69,20537
2018-10-15 16:55:00+00:00,218.66,218.86,218.55,218.68,15740
2018-10-15 17:00:00+00:00,218.72,219.1,218.581,219.04,22584
2018-10-15 17:05:00+00:00,219.05,219.09,218.87,218.87,24155
2018-10-15 17:10:00+00:00,218.87,218.92,218.54,218.66,20046
2018-10-15 17:15:00+00:00,218.64,218.74,218.39,218.39,18725
2018-10-15 17:20:00+00:00,218.39,218.43,217.81,217.81,33470
2018-10-15 17:25:00+00:00,217.86,217.98,217.67,217.91,17947
2018-10-15 17:30:00+00:00,217.91,218.72,217.73,218.59,17871
2018-10-15 17:35:00+00:00,218.6,218.75,218.46,218.69,18892
2018-10-15 17:40:00+00:00,218.73,219.19,218.64,218.79,24855
2018-10-15 17:45:00+00:00,218.78,219.26,218.78,219.26,17406
2018-10-15 17:50:00+00:00,219.3,219.35,218.92,218.97,20488
2018-10-15 17:55:00+00:00,219.0,219.1,218.8,218.98,13094
2018-10-15 18:00:00+00:00,219.05,219.1,218.45,218.84,20942
2018-10-15 18:05:00+00:00,218.85,218.86,218.48,218.65,16451
2018-10-15 18:10:00+00:00,218.73,218.73,217.91,217.98,28226
2018-10-15 18:15:00+00:00,217.96,218.16,217.87,217.95,24901
2018-10-15 18:20:00+00:00,217.94,218.4,217.94,218.25,24797
2018-10-15 18:25:00+00:00,218.31,218.32,217.68,217.75,28800
2018-10-15 18:30:00+00:00,217.78,218.12,217.6,218.075,23319
2018-10-15 18:35:00+00:00,218.11,218.22,217.84,218.11,20412
2018-10-15 18:40:00+00:00,218.095,218.77,218.05,218.75,29682
2018-10-15 18:45:00+00:00,218.85,218.9,218.65,218.865,27671
2018-10-15 18:50:00+00:00,218.9,219.49,218.88,219.28,21371
2018-10-15 18:55:00+00:00,219.3,219.42,219.15,219.19,22481
2018-10-15 19:00:00+00:00,219.22,219.38,219.06,219.329,26704
2018-10-15 19:05:00+00:00,219.33,219.79,219.265,219.44,35001
2018-10-15 19:10:00+00:00,219.47,219.47,218.51,218.51,39471
2018-10-15 19:15:00+00:00,218.51,218.84,218.26,218.53,30297
2018-10-15 19:20:00+00:00,218.51,218.81,218.33,218.69,22966
2018-10-15 19:25:00+00:00,218.67,218.77,218.22,218.31,27206
2018-10-15 19:30:00+00:00,218.21,218.35,217.85,218.1,39206
2018-10-15 19:35:00+00:00,218.11,218.33,217.91,218.18,32760
2018-10-15 19:40:00+00:00,218.16,218.56,218.12,218.45,50024
2018-10-15 19:45:00+00:00,218.45,218.56,218.01,218.07,52550
2018-10-15 19:50:00+00:00,217.9,218.25,217.63,217.755,47183
2018-10-15 19:55:00+00:00,217.735,218.03,217.28,217.32,109319
2018-10-16 12:00:00+00:00,218.462,218.462,218.462,218.462,200
2018-10-16 13:30:00+00:00,218.975,219.22,218.1,218.16,73956
2018-10-16 13:35:00+00:00,218.15,218.87,217.86,218.87,67039
2018-10-16 13:40:00+00:00,218.94,219.19,218.45,218.82,59589
2018-10-16 13:45:00+00:00,218.86,218.98,218.07,218.3,56736
2018-10-16 13:50:00+00:00,218.38,218.39,217.85,218.05,38072
2018-10-16 13:55:00+00:00,218.06,218.76,218.05,218.54,42942
2018-10-16 14:00:00+00:00,218.53,218.86,218.46,218.56,41679
2018-10-16 14:05:00+00:00,218.65,218.67,217.91,218.05,28550
2018-10-16 14:10:00+00:00,218.03,218.43,217.8,217.8,34818
2018-10-16 14:15:00+00:00,217.79,217.96,217.29,217.55,37809
2018-10-16 14:20:00+00:00,217.52,217.98,217.51,217.93,35236
2018-10-16 14:25:00+00:00,217.95,217.96,217.52,217.63,33939
2018-10-16 14:30:00+00:00,217.6,217.9,217.11,217.29,37687
2018-10-16 14:35:00+00:00,217.31,217.31,216.77,217.11,39123
2018-10-16 14:40:00+00:00,217.11,217.92,217.1,217.88,48502
2018-10-16 14:45:00+00:00,217.85,218.035,217.74,217.8,61969
2018-10-16 14:50:00+00:00,217.82,218.28,217.82,218.25,26970
2018-10-16 14:55:00+00:00,218.24,218.44,218.01,218.29,25945
2018-10-16 15:00:00+00:00,218.35,218.4,217.97,218.1,31774
2018-10-16 15:05:00+00:00,218.14,218.39,218.07,218.34,28883
2018-10-16 15:10:00+00:00,218.35,218.89,218.26,218.825,35071
2018-10-16 15:15:00+00:00,218.84,219.06,218.72,218.96,28607
2018-10-16 15:20:00+00:00,218.97,219.14,218.86,219.14,26706
2018-10-16 15:25:00+00:00,219.14,219.19,218.88,218.99,25103
2018-10-16 15:30:00+00:00,218.96,219.36,218.83,219.35,24756
2018-10-16 15:35:00+00:00,219.34,219.64,219.11,219.64,22678
2018-10-16 15:40:00+00:00,219.62,219.73,219.35,219.46,34483
2018-10-16 15:45:00+00:00,219.44,219.79,219.39,219.78,19514
2018-10-16 15:50:00+00:00,219.77,219.86,219.585,219.69,23569
2018-10-16 15:55:00+00:00,219.75,220.2,219.68,220.15,15029
2018-10-16 16:00:00+00:00,220.27,220.62,220.18,220.58,21847
2018-10-16 16:05:00+00:00,220.57,220.61,220.19,220.25,21302
2018-10-16 16:10:00+00:00,220.25,220.3,220.02,220.11,21700
2018-10-16 16:15:00+00:00,220.11,220.21,219.67,219.71,25015
2018-10-16 16:20:00+00:00,219.68,219.8,219.32,219.42,21172
2018-10-16 16:25:00+00:00,219.45,219.7,219.38,219.68,17486
2018-10-16 16:30:00+00:00,219.73,219.78,219.5,219.54,14327
2018-10-16 16:35:00+00:00,219.54,219.8,219.53,219.65,14914
2018-10-16 16:40:00+00:00,219.7,220.01,219.69,219.81,13027
2018-10-16 16:45:00+00:00,219.8,219.95,219.77,219.9,17114
2018-10-16 16:50:00+00:00,219.88,220.02,219.78,219.96,15165
2018-10-16 16:55:00+00:00,219.96,220.09,219.8,220.07,13828
2018-10-16 17:00:00+00:00,220.17,220.27,219.98,220.1,19949
2018-10-16 17:05:00+00:00,220.12,220.17,220.03,220.12,14592
2018-10-16 17:10:00+00:00,220.11,220.16,219.97,220.02,13575
2018-10-16 17:15:00+00:00,219.97,220.37,219.97,220.35,22897
2018-10-16 17:20:00+00:00,220.34,220.48,220.2,220.32,24766
2018-10-16 17:25:00+00:00,220.34,220.39,220.26,220.32,14339
2018-10-16 17:30:00+00:00,220.325,220.6,220.23,220.31,15078
2018-10-16 17:35:00+00:00,220.31,220.46,220.27,220.4,15633
2018-10-16 17:40:00+00:00,220.39,220.84,220.39,220.79,15443
2018-10-16 17:45:00+00:00,220.79,221.06,220.77,220.94,20412
2018-10-16 17:50:00+00:00,220.9,220.935,220.57,220.65,15675
2018-10-16 17:55:00+00:00,220.63,220.73,220.4,220.62,19390
2018-10-16 18:00:00+00:00,220.71,220.77,220.57,220.59,15244
2018-10-16 18:05:00+00:00,220.62,220.9,220.53,220.79,14167
2018-10-16 18:10:00+00:00,220.91,220.91,220.72,220.84,14825
2018-10-16 18:15:00+00:00,220.82,221.19,220.73,221.06,19618
2018-10-16 18:20:00+00:00,221.08,221.39,220.96,221.24,22120
2018-10-16 18:25:00+00:00,221.23,221.84,221.23,221.78,26976
2018-10-16 18:30:00+00:00,221.79,221.92,221.43,221.53,34764
2018-10-16 18:35:00+00:00,221.51,221.6,221.35,221.36,72102
2018-10-16 18:40:00+00:00,221.38,221.65,221.29,221.55,20096
2018-10-16 18:45:00+00:00,221.56,221.83,221.42,221.82,17699
2018-10-16 18:50:00+00:00,221.8,221.84,221.48,221.75,18594
2018-10-16 18:55:00+00:00,221.75,221.86,221.16,221.28,32513
2018-10-16 19:00:00+00:00,221.34,221.37,221.08,221.22,19628
2018-10-16 19:05:00+00:00,221.19,221.81,221.19,221.73,19076
2018-10-16 19:10:00+00:00,221.7,222.0,221.6,221.97,30652
2018-10-16 19:15:00+00:00,221.93,222.22,221.81,222.21,34694
2018-10-16 19:20:00+00:00,222.18,222.2,221.87,221.98,29276
2018-10-16 19:25:00+00:00,222.02,222.15,221.96,222.0,29785
2018-10-16 19:30:00+00:00,221.99,222.13,221.94,222.03,36428
2018-10-16 19:35:00+00:00,222.05,222.29,221.99,222.29,37469
2018-10-16 19:40:00+00:00,222.28,222.63,222.18,222.59,48978
2018-10-16 19:45:00+00:00,222.58,222.84,222.43,222.65,57480
2018-10-16 19:50:00+00:00,222.82,222.98,222.38,222.77,56105
2018-10-16 19:55:00+00:00,222.74,222.87,221.99,222.13,131350
2018-10-16 20:00:00+00:00,222.11,222.11,221.61,221.61,600
2018-10-17 12:00:00+00:00,221.86,221.86,221.86,221.86,100
2018-10-17 12:20:00+00:00,221.638,221.638,221.638,221.638,200
2018-10-17 13:30:00+00:00,222.2,222.59,222.0,222.18,43660
2018-10-17 13:35:00+00:00,222.16,222.42,220.93,221.08,54226
2018-10-17 13:40:00+00:00,221.01,221.35,220.66,221.115,68948
2018-10-17 13:45:00+00:00,221.13,221.44,220.51,220.51,42616
2018-10-17 13:50:00+00:00,220.55,221.265,220.33,221.15,40373
2018-10-17 13:55:00+00:00,221.21,221.36,220.53,220.6,39388
2018-10-17 14:00:00+00:00,220.57,220.57,219.88,220.01,41770
2018-10-17 14:05:00+00:00,220.01,220.65,220.01,220.61,35288
2018-10-17 14:10:00+00:00,220.63,220.76,219.9,219.97,30803
2018-10-17 14:15:00+00:00,220.0,220.68,219.97,220.65,38371
2018-10-17 14:20:00+00:00,220.56,220.93,220.33,220.53,59840
2018-10-17 14:25:00+00:00,220.5,221.09,220.43,221.07,33417
2018-10-17 14:30:00+00:00,221.06,221.2,220.58,220.65,26111
2018-10-17 14:35:00+00:00,220.62,220.7,220.0,220.24,26595
2018-10-17 14:40:00+00:00,220.16,220.2,219.56,219.66,41027
2018-10-17 14:45:00+00:00,219.64,220.16,219.34,220.12,45099
2018-10-17 14:50:00+00:00,220.12,220.26,219.74,220.19,27223
2018-10-17 14:55:00+00:00,220.19,220.36,219.895,220.07,21537
2018-10-17 15:00:00+00:00,220.07,220.22,219.63,219.76,28664
